genus,material,metric,tau,gamma,total_communities,cluster_id,cluster_size,antibiotic,label_broad,label_fine,label_who
Escherichia,Blood Culture,phi,0.4,0.5,36,29,3,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,25,1,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,6,7,CZA - Ceftazidim/Avibactam_Tested,,,
Escherichia,Blood Culture,phi,0.4,0.5,36,6,7,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Escherichia,Blood Culture,phi,0.4,0.5,36,28,1,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Escherichia,Blood Culture,phi,0.4,0.5,36,29,3,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,16,6,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,31,1,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Blood Culture,phi,0.4,0.5,36,32,1,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,33,1,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Escherichia,Blood Culture,phi,0.4,0.5,36,34,1,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,35,1,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,0,1,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Escherichia,Blood Culture,phi,0.4,0.5,36,6,7,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Blood Culture,phi,0.4,0.5,36,9,1,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,11,2,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,13,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Escherichia,Blood Culture,phi,0.4,0.5,36,18,2,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,6,7,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Escherichia,Blood Culture,phi,0.4,0.5,36,6,7,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,18,2,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,16,6,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Blood Culture,phi,0.4,0.5,36,16,6,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,29,3,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,24,1,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,17,2,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,5,2,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,26,1,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Escherichia,Blood Culture,phi,0.4,0.5,36,27,1,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Escherichia,Blood Culture,phi,0.4,0.5,36,30,1,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Escherichia,Blood Culture,phi,0.4,0.5,36,1,3,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,16,6,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Escherichia,Blood Culture,phi,0.4,0.5,36,6,7,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Escherichia,Blood Culture,phi,0.4,0.5,36,16,6,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Escherichia,Urine,cosine,0.4,0.75,21,1,7,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Escherichia,Urine,cosine,0.4,0.75,21,0,22,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,cosine,0.4,0.75,21,0,22,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Escherichia,Urine,cosine,0.4,0.75,21,0,22,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,cosine,0.4,0.75,21,5,2,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Urine,cosine,0.4,0.75,21,19,5,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Escherichia,Urine,cosine,0.4,0.75,21,0,22,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,8,1,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,1,7,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Escherichia,Urine,cosine,0.4,0.75,21,11,1,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Escherichia,Urine,cosine,0.4,0.75,21,0,22,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,14,1,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Escherichia,Urine,cosine,0.4,0.75,21,0,22,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,cosine,0.4,0.75,21,16,4,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Escherichia,Urine,cosine,0.4,0.75,21,17,1,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Urine,cosine,0.4,0.75,21,19,5,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Escherichia,Urine,cosine,0.4,0.75,21,19,5,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Escherichia,Urine,cosine,0.4,0.75,21,20,1,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,12,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,13,1,CZA - Ceftazidim/Avibactam_Tested,,,
Escherichia,Urine,cosine,0.4,0.75,21,19,5,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Escherichia,Urine,cosine,0.4,0.75,21,15,1,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Escherichia,Urine,cosine,0.4,0.75,21,0,22,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,16,4,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Urine,cosine,0.4,0.75,21,18,2,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,cosine,0.4,0.75,21,18,2,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Escherichia,Urine,cosine,0.4,0.75,21,1,7,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Escherichia,Urine,cosine,0.4,0.75,21,1,7,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,cosine,0.4,0.75,21,2,2,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Escherichia,Urine,cosine,0.4,0.75,21,0,22,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,cosine,0.4,0.75,21,0,22,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,1,7,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,cosine,0.4,0.75,21,3,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Escherichia,Urine,cosine,0.4,0.75,21,4,1,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Escherichia,Urine,cosine,0.4,0.75,21,6,1,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,cosine,0.4,0.75,21,7,1,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,cosine,0.4,0.75,21,16,4,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,cosine,0.4,0.75,21,16,4,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Escherichia,Urine,cosine,0.4,0.75,21,10,1,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Escherichia,Urine,cosine,0.4,0.75,21,5,2,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Escherichia,Urine,cosine,0.4,0.75,21,19,5,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Escherichia,Urine,cosine,0.4,0.75,21,1,7,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Escherichia,Urine,cosine,0.4,0.75,21,1,7,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Escherichia,Urine,cosine,0.4,0.75,21,2,2,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Escherichia,Urine,cosine,0.4,0.75,21,0,22,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Escherichia,Urine,cosine,0.4,0.75,21,9,1,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Escherichia,Urine,dice,0.4,0.75,28,16,19,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Escherichia,Urine,dice,0.4,0.75,28,1,2,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Escherichia,Urine,dice,0.4,0.75,28,16,19,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,dice,0.4,0.75,28,16,19,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Escherichia,Urine,dice,0.4,0.75,28,16,19,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,dice,0.4,0.75,28,5,2,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Urine,dice,0.4,0.75,28,18,1,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Escherichia,Urine,dice,0.4,0.75,28,16,19,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,8,1,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,16,19,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,10,1,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Escherichia,Urine,dice,0.4,0.75,28,11,1,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Escherichia,Urine,dice,0.4,0.75,28,13,1,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,4,2,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,14,1,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Escherichia,Urine,dice,0.4,0.75,28,16,19,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,dice,0.4,0.75,28,24,4,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Escherichia,Urine,dice,0.4,0.75,28,17,1,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Urine,dice,0.4,0.75,28,27,2,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Escherichia,Urine,dice,0.4,0.75,28,21,2,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Escherichia,Urine,dice,0.4,0.75,28,20,1,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,16,19,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,22,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,16,19,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,16,19,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,16,19,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,26,1,CZA - Ceftazidim/Avibactam_Tested,,,
Escherichia,Urine,dice,0.4,0.75,28,27,2,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Escherichia,Urine,dice,0.4,0.75,28,23,1,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Escherichia,Urine,dice,0.4,0.75,28,16,19,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,24,4,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Urine,dice,0.4,0.75,28,25,1,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,dice,0.4,0.75,28,0,1,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Escherichia,Urine,dice,0.4,0.75,28,2,4,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Escherichia,Urine,dice,0.4,0.75,28,2,4,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,2,4,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,dice,0.4,0.75,28,3,2,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Escherichia,Urine,dice,0.4,0.75,28,16,19,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,dice,0.4,0.75,28,16,19,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,4,2,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,dice,0.4,0.75,28,6,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Escherichia,Urine,dice,0.4,0.75,28,7,1,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,16,19,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Escherichia,Urine,dice,0.4,0.75,28,9,1,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,dice,0.4,0.75,28,12,1,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,dice,0.4,0.75,28,24,4,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,dice,0.4,0.75,28,24,4,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,16,19,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Escherichia,Urine,dice,0.4,0.75,28,16,19,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Escherichia,Urine,dice,0.4,0.75,28,19,1,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Escherichia,Urine,dice,0.4,0.75,28,5,2,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Urine,dice,0.4,0.75,28,16,19,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Escherichia,Urine,dice,0.4,0.75,28,21,2,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Escherichia,Urine,dice,0.4,0.75,28,2,4,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Escherichia,Urine,dice,0.4,0.75,28,1,2,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Escherichia,Urine,dice,0.4,0.75,28,3,2,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Escherichia,Urine,dice,0.4,0.75,28,16,19,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Escherichia,Urine,dice,0.4,0.75,28,15,1,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Escherichia,Urine,jaccard,0.4,0.75,30,1,2,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Escherichia,Urine,jaccard,0.4,0.75,30,2,1,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,jaccard,0.4,0.75,30,3,2,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,4,3,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,5,1,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,6,1,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Escherichia,Urine,jaccard,0.4,0.75,30,7,1,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,8,1,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,9,1,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,10,4,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Escherichia,Urine,jaccard,0.4,0.75,30,11,1,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,4,3,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Escherichia,Urine,jaccard,0.4,0.75,30,13,1,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Escherichia,Urine,jaccard,0.4,0.75,30,14,1,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,15,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,16,1,CZA - Ceftazidim/Avibactam_Tested,,,
Escherichia,Urine,jaccard,0.4,0.75,30,4,3,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Escherichia,Urine,jaccard,0.4,0.75,30,17,1,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,10,4,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,18,1,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,jaccard,0.4,0.75,30,19,1,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,20,3,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Escherichia,Urine,jaccard,0.4,0.75,30,20,3,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,21,1,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,22,1,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,23,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Escherichia,Urine,jaccard,0.4,0.75,30,24,1,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Escherichia,Urine,jaccard,0.4,0.75,30,25,1,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,26,1,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,10,4,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Escherichia,Urine,jaccard,0.4,0.75,30,10,4,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,27,1,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,3,2,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Escherichia,Urine,jaccard,0.4,0.75,30,28,1,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Escherichia,Urine,jaccard,0.4,0.75,30,20,3,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Escherichia,Urine,jaccard,0.4,0.75,30,1,2,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,29,1,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Escherichia,Urine,jaccard,0.4,0.75,30,0,20,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Escherichia,Urine,jaccard,0.4,0.75,30,12,1,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
